competition,country,gender,link,mark,name,position,sport
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:57,Lauren LARSON-LONG,167,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:57,Danielle WATSON,168,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:04:58,Kali GALL,169,Marathon
Chicago Marathon - 07 OCT 2018,COL,F,,3:05:15,Catalina LONDONO,170,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:05:18,Amy CORBY,171,Marathon
Chicago Marathon - 07 OCT 2018,MEX,F,,3:05:18,Fatima GARDUNO,172,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:05:19,Heather SCHULZ,173,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:05:19,Alyssa KNOTT,174,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:05:30,Laura LINK,175,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:05:32,Amie SMITH,176,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:05:46,Dannielle MCNEILLY,177,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:05:48,Aaryn EDGE,178,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:05:52,Megan MURRAY,179,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:06:01,Jenna CRAWFORD,180,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:06:07,Brittani MARSTELLER,181,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:06:19,Anne HEINRITZ,182,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:06:19,Dana STUMPFF,183,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:06:19,Allison STASIUK,184,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:06:19,Rachel GARIPPO,185,Marathon
Chicago Marathon - 07 OCT 2018,CAN,F,,3:06:24,Madeline WISEMAN,186,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:06:28,Victoria BRESNAHAN,187,Marathon
Chicago Marathon - 07 OCT 2018,CAN,F,,3:06:29,Esther LEE,188,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:06:32,Jennifer MCNAMEE,189,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:06:57,Haley ANDERSON,190,Marathon
Chicago Marathon - 07 OCT 2018,GBR,F,,3:06:58,Johanna SHARPLES,191,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:07:02,Jessica CLARK,192,Marathon
Chicago Marathon - 07 OCT 2018,GBR,F,,3:07:08,Stacey WARD,193,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:07:08,Lauren TILTON,194,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:07:09,Charlotte MARGEL,195,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:07:12,Cassie TOWNE,196,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:07:15,Maggie BOLLIG,197,Marathon
Chicago Marathon - 07 OCT 2018,KSA,F,,3:07:16,Sarah ATTAR,198,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,3:07:18,Courtney BARDACH,199,Marathon
Chicago Marathon - 07 OCT 2018,CAN,F,,3:07:20,Lisa HEIDT,200,Marathon
Chicago Marathon - 07 OCT 2018,ETH,F,,DNF,Birhane DIBABA,201,Marathon
Chicago Marathon - 07 OCT 2018,SRI,F,,DNF,Hiruni WIJAYARATNE,202,Marathon
Chicago Marathon - 07 OCT 2018,GBR,F,,DNF,Alyson DIXON,203,Marathon
Chicago Marathon - 07 OCT 2018,USA,F,,DNF,Laura THWEATT,204,Marathon
Chicago Marathon - 07 OCT 2018,CAN,F,,DNF,Dayna PIDHORESKY,205,Marathon
