competition,country,gender,link,mark,name,position,sport
Berlin Marathon - 29 SEP 2019,AUS,M,,2:34:34,Peter BAIN,281,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:34:38,Aitor ALVAREZ-FERNANDEZ,282,Marathon
Berlin Marathon - 29 SEP 2019,SWE,M,,2:34:39,Klas JOHANSSON,283,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:34:40,Balthasar LARISCH,284,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:34:41,Kai MERTEN,285,Marathon
Berlin Marathon - 29 SEP 2019,NOR,M,,2:34:42,Haakon URDAL,286,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:34:49,Yannick RINNE,287,Marathon
Berlin Marathon - 29 SEP 2019,GER,M,,2:34:50,Christoph VERHALEN,288,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,2:34:55,Alejandro REINA CALLEJA,289,Marathon
Berlin Marathon - 29 SEP 2019,CRC,M,,2:34:55,Francisco MORALES,290,Marathon
Berlin Marathon - 29 SEP 2019,POR,M,,2:34:57,Filipe ROCHA,291,Marathon
Berlin Marathon - 29 SEP 2019,CHN,M,,DNF,Jianhua PENG,292,Marathon
Berlin Marathon - 29 SEP 2019,ETH,M,,DNF,Leul GEBRESILASE,293,Marathon
Berlin Marathon - 29 SEP 2019,ESP,M,,DQ,Luis Francisco GONZALEZ PEDRUOSO,294,Marathon
